ticket_id,created_at,resolved_at,priority,category,agent,team,status,location,satisfaction_score,sla_target_hours,resolution_time_hours,SLA_breached
INC-100965,2026-02-22 19:00:00,2026-02-23 22:17:51.639586121,Medium,Access Request,Marta Novak,Security,Closed,Remote,3.7,48,27.3,False
INC-100776,2026-02-23 06:00:00,2026-02-24 08:42:32.994008991,Medium,Network,Alice Brown,Service Desk,Resolved,Remote,4.3,48,26.71,False
INC-100671,2026-02-23 14:00:00,2026-02-25 17:40:27.953018352,Medium,Software,Tim Bauer,Network,Resolved,Remote,4.6,48,51.67,True
INC-100340,2026-02-23 16:00:00,2026-02-24 03:16:36.596883114,Medium,Onboarding,Marco Klein,Service Desk,Resolved,Hamburg,3.7,48,11.28,False
INC-100293,2026-02-23 21:00:00,,Medium,Network,Marco Klein,Service Desk,Pending,Frankfurt,,48,,True
INC-100448,2026-02-24 08:00:00,2026-02-24 12:26:20.546490308,High,Network,Marta Novak,Security,Resolved,Berlin,3.2,24,4.44,False
INC-101083,2026-02-24 22:00:00,,High,Network,Marta Novak,Security,Pending,Remote,,24,,True
INC-101054,2026-02-25 00:00:00,,Medium,Software,Marco Klein,Service Desk,Open,Munich,,48,,True
INC-100274,2026-02-25 01:00:00,2026-02-25 17:13:00.024535015,High,Onboarding,Jonas Weber,Infrastructure,Resolved,Frankfurt,3.9,24,16.22,False
INC-100684,2026-02-25 03:00:00,2026-02-27 14:05:34.747936683,Medium,Software,Emre Kaya,Applications,Resolved,Berlin,3.9,48,59.09,True
INC-100515,2026-02-25 04:00:00,2026-02-26 06:33:43.406391118,High,Software,Tim Bauer,Network,Closed,Munich,3.5,24,26.56,True
INC-100195,2026-02-25 07:00:00,2026-02-25 16:39:11.066469818,Medium,Software,Marco Klein,Service Desk,Resolved,Frankfurt,4.6,48,9.65,False
INC-100683,2026-02-25 09:00:00,2026-02-27 08:22:34.074876430,Medium,Access Request,David Ross,Infrastructure,Closed,Frankfurt,3.6,48,47.38,False
INC-100451,2026-02-25 11:00:00,,Medium,Network,Emre Kaya,Applications,Open,Remote,,48,,True
INC-100649,2026-02-25 12:00:00,2026-03-03 13:20:57.579438152,Low,Network,Kevin Zhang,Network,Resolved,Munich,3.2,72,145.35,True
INC-100751,2026-02-25 17:00:00,2026-02-27 13:17:08.734225425,Low,Network,Noah Fischer,Security,Resolved,Remote,3.5,72,44.29,False
INC-100999,2026-02-25 19:00:00,2026-02-28 15:14:21.895623651,Medium,Email,Noah Fischer,Security,Closed,Frankfurt,4.0,48,68.24,True
INC-100200,2026-02-25 20:00:00,,Critical,Network,Emre Kaya,Applications,Open,Hamburg,,8,,True
INC-100503,2026-02-26 00:00:00,2026-03-02 12:47:43.942629223,Low,Software,Noah Fischer,Security,Resolved,Berlin,4.4,72,108.8,True
INC-100853,2026-02-26 03:00:00,2026-02-26 17:44:27.113143141,Medium,Security Incident,Tim Bauer,Network,Resolved,Hamburg,4.3,48,14.74,False
INC-100337,2026-02-26 04:00:00,2026-02-27 04:39:19.701747438,Medium,Software,Kevin Zhang,Network,Closed,Frankfurt,4.0,48,24.66,False
INC-100466,2026-02-26 21:00:00,2026-02-28 00:55:06.466750601,High,Access Request,Tim Bauer,Network,Resolved,Munich,3.9,24,27.92,True
INC-100609,2026-02-27 01:00:00,2026-02-28 01:55:06.416407108,Low,Software,Alice Brown,Service Desk,Resolved,Remote,4.0,72,24.92,False
INC-100064,2026-02-27 04:00:00,,High,Network,Alice Brown,Service Desk,Open,Cologne,,24,,True
INC-100861,2026-02-27 08:00:00,2026-02-28 12:53:10.447819835,Medium,Onboarding,Noah Fischer,Security,Resolved,Remote,4.5,48,28.89,False
INC-100797,2026-02-27 09:00:00,2026-02-28 03:52:23.740043263,Medium,Access Request,David Ross,Infrastructure,Resolved,Remote,4.4,48,18.87,False
INC-100208,2026-02-27 14:00:00,2026-02-28 20:17:53.399608707,Low,Access Request,Alice Brown,Service Desk,Resolved,Frankfurt,5.0,72,30.3,False
INC-100355,2026-02-27 15:00:00,2026-03-01 08:56:03.341988081,Medium,Network,Tim Bauer,Network,Resolved,Berlin,3.9,48,41.93,False
INC-100417,2026-02-27 15:00:00,2026-02-28 06:48:54.209761550,Medium,Access Request,Chris Miller,Applications,Resolved,Munich,5.0,48,15.82,False
INC-100046,2026-02-27 23:00:00,2026-02-28 08:31:49.066619507,Critical,Network,Tim Bauer,Network,Resolved,Munich,4.7,8,9.53,True
INC-100959,2026-02-28 03:00:00,2026-03-03 06:17:13.097593345,Low,Email,Sofia Lang,Applications,Resolved,Hamburg,4.6,72,75.29,True
INC-100404,2026-02-28 05:00:00,2026-02-28 06:39:30.473595478,High,Hardware,Lina Schmitt,Service Desk,Closed,Frankfurt,3.2,24,1.66,False
INC-100441,2026-02-28 13:00:00,2026-03-01 20:22:13.159872362,Medium,Hardware,Marco Klein,Service Desk,Resolved,Munich,3.1,48,31.37,False
INC-100947,2026-02-28 14:00:00,,Low,Hardware,Marco Klein,Service Desk,In Progress,Remote,,72,,True
INC-100325,2026-03-01 00:00:00,2026-03-01 18:04:18.346928691,Medium,Software,Lina Schmitt,Service Desk,Closed,Remote,2.9,48,18.07,False
INC-100012,2026-03-01 03:00:00,2026-03-01 23:29:09.281574189,High,Software,Sofia Lang,Applications,Resolved,Remote,3.4,24,20.49,False
INC-100594,2026-03-02 02:00:00,,Low,Access Request,Olivia Reed,Network,Pending,Remote,,72,,True
INC-100914,2026-03-02 04:00:00,,Medium,Access Request,Noah Fischer,Security,In Progress,Berlin,,48,,True
INC-100851,2026-03-02 05:00:00,2026-03-04 09:44:26.147273068,Medium,Vpn,Marta Novak,Security,Resolved,Remote,3.3,48,52.74,True
INC-100894,2026-03-02 05:00:00,2026-03-02 13:07:18.410087823,Medium,Vpn,Marta Novak,Security,Resolved,Remote,4.1,48,8.12,False
INC-101198,2026-03-02 15:00:00,2026-03-03 01:11:50.629766395,High,Hardware,Lina Schmitt,Service Desk,Resolved,Munich,3.3,24,10.2,False
INC-100141,2026-03-02 20:00:00,2026-03-03 16:58:09.109554928,Medium,Hardware,Alice Brown,Service Desk,Resolved,Remote,3.7,48,20.97,False
INC-100555,2026-03-03 06:00:00,,Medium,Software,David Ross,Infrastructure,In Progress,Hamburg,,48,,True
INC-100772,2026-03-03 18:00:00,2026-03-03 20:02:13.554206947,Critical,Network,Kevin Zhang,Network,Resolved,Hamburg,3.9,8,2.04,False
INC-101082,2026-03-04 09:00:00,2026-03-04 21:26:02.492198024,Medium,Access Request,Marta Novak,Security,Resolved,Hamburg,3.9,48,12.43,False
INC-100265,2026-03-04 12:00:00,2026-03-07 11:57:26.074704387,Medium,Software,Priya Sharma,Service Desk,Resolved,Berlin,3.7,48,71.96,True
INC-101088,2026-03-04 16:00:00,2026-03-05 09:33:48.784292883,Medium,Vpn,Jonas Weber,Infrastructure,Resolved,Cologne,3.4,48,17.56,False
INC-100347,2026-03-04 22:00:00,,High,Access Request,Chris Miller,Applications,Pending,Berlin,,24,,True
INC-100356,2026-03-05 04:00:00,2026-03-06 18:42:57.351304927,Medium,Onboarding,Kevin Zhang,Network,Closed,Frankfurt,4.4,48,38.72,False
INC-100145,2026-03-05 05:00:00,2026-03-06 01:58:55.650460620,High,Security Incident,Nina Falk,Infrastructure,Closed,Frankfurt,2.7,24,20.98,False
INC-100511,2026-03-05 16:00:00,,Critical,Vpn,Alice Brown,Service Desk,Open,Remote,,8,,True
INC-101056,2026-03-05 21:00:00,,High,Vpn,Nina Falk,Infrastructure,In Progress,Cologne,,24,,True
INC-101117,2026-03-05 22:00:00,2026-03-07 12:32:37.890312180,Medium,Hardware,Marco Klein,Service Desk,Resolved,Cologne,4.5,48,38.54,False
INC-100161,2026-03-06 01:00:00,2026-03-06 02:54:24.869156008,Critical,Network,Emre Kaya,Applications,Resolved,Remote,3.2,8,1.91,False
INC-100691,2026-03-06 04:00:00,2026-03-08 19:11:03.406207852,Low,Vpn,David Ross,Infrastructure,Resolved,Berlin,3.7,72,63.18,False
INC-100810,2026-03-06 06:00:00,2026-03-07 00:59:30.367907296,High,Software,Chris Miller,Applications,Resolved,Remote,4.6,24,18.99,False
INC-100401,2026-03-06 12:00:00,2026-03-07 03:43:59.969367861,Low,Access Request,Marco Klein,Service Desk,Closed,Hamburg,3.5,72,15.73,False
INC-101169,2026-03-06 13:00:00,,Medium,Network,Alice Brown,Service Desk,Open,Frankfurt,,48,,False
INC-100820,2026-03-06 18:00:00,2026-03-07 13:40:00.500660144,High,Onboarding,Kevin Zhang,Network,Resolved,Hamburg,4.4,24,19.67,False
